id,edad,genero,nivel_educativo,region,ingreso_mensual,saldo_cuenta,score_crediticio,dias_mora_12m,monto_prestamo_solicitado
9307,45,F,Secundaria,Oriente,1282.11,2282.72,528.0,5.0,3323.59
9308,49,F,Secundaria,Norte,1733.81,3936.3,633.0,5.0,4215.68
9309,52,M,Secundaria,Norte,1941.22,3240.31,618.0,3.0,5832.79
9310,32,M,Secundaria,Oriente,3483.33,7745.1,613.0,7.0,8925.54
9311,65,F,Tecnico,Sur,740.2,2506.17,455.0,9.0,
9312,53,F,Secundaria,Sur,1499.53,2692.38,537.0,5.0,565.99
9313,38,M,Secundaria,Oriente,3517.14,6203.2,684.0,6.0,11452.78
9314,23,M,Universitario,Norte,1243.0,305.45,457.0,7.0,1700.33
9315,18,F,Tecnico,Norte,1249.65,2084.59,560.0,9.0,4626.52
9316,21,M,Postgrado,Occidente,3904.62,7246.7,781.0,4.0,16635.79
9317,28,F,Secundaria,Norte,2158.9,3873.05,602.0,8.0,5250.77
9318,61,F,Universitario,Norte,1336.87,2553.07,531.0,,2180.48
9319,43,M,Universitario,Centro,4827.71,9078.43,743.0,5.0,18022.46
9320,54,F,Universitario,Centro,3188.43,5499.91,612.0,8.0,11340.88
9321,40,M,Postgrado,Centro,1756.06,3331.92,620.0,8.0,5561.5
9322,46,F,Primaria,Oriente,2034.06,3152.46,556.0,4.0,4176.07
9323,38,M,Primaria,Occidente,1888.5,2427.24,688.0,3.0,6470.08
9324,65,M,Tecnico,Norte,1881.22,4717.34,512.0,7.0,4231.99
9325,62,F,Secundaria,Oriente,1269.24,1327.57,506.0,5.0,500.0
9326,62,M,Universitario,Norte,1475.69,2440.18,570.0,6.0,2434.06
9327,66,M,Primaria,Norte,1046.04,2481.75,538.0,8.0,4717.33
9328,44,M,Universitario,Sur,3833.23,6692.19,655.0,7.0,12692.04
9329,56,M,Primaria,Occidente,569.66,1480.21,487.0,14.0,3395.46
9330,57,M,Secundaria,Occidente,1061.84,2771.41,,9.0,
9331,30,M,Postgrado,Norte,3673.91,6670.94,622.0,9.0,9996.61
9332,40,F,Primaria,Centro,1646.26,3332.04,510.0,5.0,6400.2
9333,33,F,Secundaria,Occidente,1993.33,4032.12,595.0,6.0,6444.03
9334,47,M,Primaria,Norte,853.0,862.37,,16.0,4058.27
9335,21,F,Universitario,Oriente,2197.62,2842.86,548.0,11.0,4999.86
9336,57,M,Tecnico,Norte,1507.72,4325.94,562.0,7.0,3611.06
9337,33,F,Universitario,Sur,2661.65,5139.8,579.0,6.0,8706.72
9338,48,M,Tecnico,Centro,2365.18,3564.17,625.0,6.0,9127.09
9339,70,M,Secundaria,Centro,1465.19,4309.6,592.0,9.0,
9340,59,F,Primaria,Oriente,1307.32,1163.66,,6.0,5151.87
9341,42,M,Secundaria,Norte,1501.0,2001.26,534.0,10.0,4100.16
9342,61,F,Secundaria,Centro,767.28,1005.47,532.0,4.0,1766.75
9343,29,M,Tecnico,Centro,3141.57,6437.55,627.0,7.0,11911.77
9344,43,M,Secundaria,Norte,2396.85,4002.91,593.0,5.0,5017.8
9345,54,F,Primaria,Norte,546.74,900.99,525.0,7.0,500.0
9346,65,F,Secundaria,Norte,4049.44,6305.12,729.0,11.0,12813.73
9347,50,M,Secundaria,Centro,,3167.16,564.0,4.0,5889.75
9348,45,M,Primaria,Occidente,1544.73,2560.67,580.0,6.0,5502.77
9349,26,M,Primaria,Centro,,392.74,386.0,11.0,1287.7
9350,29,F,Primaria,Sur,1237.28,1972.15,493.0,10.0,1575.14
9351,22,M,Universitario,Oriente,2949.78,4590.57,623.0,6.0,9294.58
9352,71,M,Secundaria,Sur,3601.81,7633.75,655.0,5.0,13906.62
9353,69,F,Universitario,Sur,1545.29,2996.74,531.0,7.0,4614.77
9354,71,M,Secundaria,Centro,,5914.48,658.0,8.0,9318.66
9355,45,M,Tecnico,Centro,,1170.56,538.0,,2840.58
9356,73,M,Primaria,Norte,2414.48,,619.0,8.0,5908.29
9357,52,F,Tecnico,,955.48,1141.78,,13.0,2585.49
9358,22,M,Secundaria,Oriente,1393.18,1858.28,514.0,7.0,5634.45
9359,51,M,Primaria,Sur,481.19,1116.09,444.0,9.0,500.0
9360,63,F,Universitario,Centro,1859.22,3116.64,,7.0,6014.55
9361,51,M,Tecnico,Sur,1478.55,1854.13,581.0,2.0,3467.45
9362,30,M,Secundaria,Centro,1782.84,5485.22,570.0,4.0,4631.7
9363,56,M,Secundaria,Centro,761.17,1523.51,468.0,7.0,500.0
9364,59,F,Secundaria,Centro,3269.7,4269.09,647.0,8.0,9185.75
9365,62,F,Tecnico,Occidente,4265.99,8259.83,726.0,4.0,
9366,65,M,Tecnico,Sur,2018.31,5554.93,566.0,9.0,4832.78
9367,75,M,Primaria,Norte,705.73,1852.32,469.0,7.0,757.21
9368,31,M,Secundaria,Centro,775.01,567.79,459.0,7.0,500.0
9369,28,M,Secundaria,Centro,1524.87,2387.16,507.0,5.0,1142.73
9370,59,F,Secundaria,Oriente,,2605.24,501.0,10.0,2410.36
9371,55,M,Secundaria,Oriente,2734.83,4170.73,624.0,8.0,9230.47
9372,21,M,Tecnico,Centro,1481.82,2544.04,,8.0,2575.59
9373,70,F,Tecnico,Occidente,2329.44,3470.43,629.0,5.0,4422.74
9374,50,M,Secundaria,,1485.22,3145.08,580.0,9.0,4743.12
9375,24,F,Universitario,Occidente,1817.33,3918.35,509.0,12.0,4437.01
9376,73,M,Primaria,Centro,905.27,2689.26,,6.0,1301.74
9377,58,F,Tecnico,Centro,1107.8,2803.92,563.0,4.0,500.0
9378,25,M,Postgrado,Centro,2693.64,5984.05,590.0,11.0,6191.98
9379,54,F,Tecnico,Centro,1901.49,4723.11,592.0,4.0,6366.57
9380,68,M,Secundaria,Occidente,1749.4,2030.94,555.0,6.0,5574.9
9381,27,F,Primaria,Centro,1181.97,1504.36,545.0,,3109.89
9382,60,M,Universitario,Oriente,2276.29,3365.83,599.0,6.0,5440.69
9383,74,F,Secundaria,Sur,685.98,1366.21,,15.0,3465.92
9384,32,M,Tecnico,Centro,2980.12,4857.62,608.0,4.0,9738.81
9385,55,M,Secundaria,Sur,771.93,1083.79,452.0,8.0,2958.99
9386,32,F,Primaria,Norte,,3516.8,579.0,8.0,6826.75
9387,22,F,Secundaria,Norte,2514.02,4966.78,612.0,11.0,9947.99
9388,46,F,Secundaria,Oriente,2592.8,4269.95,584.0,4.0,9064.85
9389,36,M,Universitario,Sur,3400.61,6752.32,688.0,4.0,11696.4
9390,71,M,Universitario,Norte,2625.6,,605.0,9.0,5358.63
9391,68,F,Tecnico,Occidente,1261.16,2504.11,544.0,,1107.06
9392,27,M,Primaria,Norte,621.17,1653.15,423.0,5.0,500.0
9393,29,M,Secundaria,Centro,1486.5,713.1,588.0,2.0,3683.56
9394,71,M,Tecnico,Norte,1402.64,1809.69,608.0,9.0,
9395,21,M,Primaria,Norte,913.95,829.83,482.0,,2874.95
9396,48,F,Tecnico,Norte,2487.9,4504.28,,10.0,8656.04
9397,35,F,Primaria,Oriente,1091.91,2579.88,494.0,10.0,2655.75
9398,33,F,Tecnico,Occidente,1261.69,1857.81,504.0,11.0,
9399,57,M,Universitario,Occidente,9481.13,16318.07,762.0,6.0,33963.47
9400,53,F,Secundaria,Sur,1318.04,637.47,569.0,10.0,4051.27
9401,42,F,Universitario,Oriente,3411.87,6437.36,638.0,5.0,11047.76
9402,40,F,Universitario,Sur,3269.03,4941.68,649.0,4.0,9290.15
9403,29,F,Tecnico,Centro,1454.75,2861.82,555.0,7.0,3136.18
9404,51,F,Secundaria,Sur,,,533.0,8.0,2838.36
9405,53,M,Secundaria,Occidente,,1767.82,477.0,8.0,834.47
9406,54,M,Universitario,Norte,2744.78,5233.59,,6.0,7934.64
9407,20,M,Tecnico,Centro,1750.85,1727.71,606.0,4.0,7657.05
9408,26,F,Universitario,Centro,1347.95,3124.88,539.0,12.0,5640.05
9409,70,F,Tecnico,Centro,3363.7,6292.76,592.0,5.0,12033.8
9410,35,F,Primaria,Sur,1568.69,3690.24,,,1474.04
9411,60,F,Postgrado,Sur,3450.56,5101.04,661.0,,12696.8
9412,52,F,Secundaria,Norte,1296.48,1446.35,548.0,,3287.02
9413,74,M,Universitario,Centro,,3863.09,652.0,8.0,
9414,72,F,Secundaria,Sur,934.15,1555.88,565.0,2.0,
9415,51,M,Secundaria,Sur,,1877.62,515.0,4.0,2050.2
9416,58,M,Secundaria,Occidente,,2298.66,606.0,6.0,6365.86
9417,31,M,Universitario,Centro,2184.79,4144.81,549.0,9.0,6086.39
9418,21,M,Universitario,Norte,6034.7,10634.45,725.0,6.0,21471.52
9419,46,F,Universitario,Centro,1847.27,3020.45,,2.0,7238.68
9420,58,M,Secundaria,Norte,1489.67,2694.89,589.0,6.0,4256.76
9421,62,F,Primaria,Centro,1549.7,2983.96,596.0,8.0,6939.6
9422,67,M,Tecnico,Centro,2500.45,4404.78,639.0,8.0,8467.55
9423,32,M,Secundaria,Sur,1313.61,1588.13,543.0,8.0,2393.12
9424,45,F,Universitario,Centro,1759.77,2059.74,,6.0,5594.26
9425,59,F,Universitario,Occidente,2173.18,4617.16,601.0,10.0,6917.36
9426,33,M,Secundaria,Centro,1790.75,2437.23,586.0,5.0,4180.05
9427,29,F,Universitario,Norte,2078.07,2743.4,572.0,7.0,6340.56
9428,69,M,Universitario,Norte,7559.69,13624.41,703.0,7.0,24257.28
9429,22,F,Universitario,Occidente,2027.9,4032.88,554.0,7.0,6086.81
9430,51,F,Tecnico,Centro,2050.2,4704.65,602.0,4.0,
9431,59,M,Universitario,Centro,2529.06,3850.79,646.0,6.0,4503.31
9432,18,M,Secundaria,Norte,1300.33,1752.53,562.0,6.0,1446.76
9433,56,F,Primaria,Oriente,,3461.13,673.0,4.0,6826.62
9434,49,F,Primaria,Sur,,1902.54,483.0,9.0,3995.98
9435,43,F,Primaria,Centro,3491.69,5816.54,623.0,7.0,11853.35
9436,34,M,Primaria,Sur,,2092.72,458.0,10.0,3903.28
9437,65,F,Primaria,Centro,1555.31,2318.99,610.0,6.0,4889.95
9438,44,F,Universitario,Norte,2652.01,4869.12,666.0,8.0,6230.04
9439,41,F,Tecnico,Oriente,1781.58,2157.3,586.0,7.0,6562.71
9440,52,M,Secundaria,Occidente,,,594.0,7.0,8992.19
9441,63,F,Secundaria,Sur,3752.61,7162.67,707.0,5.0,12507.9
9442,59,F,Secundaria,Centro,1092.2,2125.66,512.0,4.0,500.0
9443,71,F,Primaria,Centro,,120.67,503.0,6.0,
9444,56,M,Secundaria,Occidente,,3224.82,675.0,9.0,8992.55
9445,43,M,Universitario,Centro,2354.63,4525.88,599.0,6.0,7529.79
9446,66,M,Universitario,Oriente,2010.36,2983.63,,10.0,4137.92
9447,55,M,Tecnico,Sur,1626.49,3891.77,,8.0,6784.74
9448,40,F,Secundaria,Sur,1194.5,3970.9,474.0,5.0,2640.58
9449,39,M,Secundaria,Norte,901.43,919.23,418.0,10.0,2205.65
9450,21,F,Secundaria,Norte,1626.41,3429.54,585.0,11.0,5371.13
9451,66,F,Tecnico,Centro,1931.57,3353.0,595.0,4.0,3573.04
9452,26,M,Tecnico,Occidente,1422.63,2917.46,512.0,6.0,5585.19
9453,21,M,Primaria,Norte,488.77,788.54,,11.0,500.0
9454,24,F,Universitario,Sur,1995.02,3442.73,625.0,8.0,6318.04
9455,40,F,Secundaria,Sur,3611.48,6131.62,732.0,5.0,11032.01
9456,19,F,Secundaria,Centro,1233.33,2631.58,543.0,8.0,
9457,66,M,Tecnico,Sur,1646.92,1754.46,534.0,6.0,7312.57
9458,41,F,Secundaria,Sur,1205.4,,458.0,8.0,
9459,57,M,Tecnico,Oriente,2450.6,4476.46,653.0,2.0,8687.89
9460,72,F,Primaria,Centro,2062.08,3232.76,579.0,7.0,5624.35
9461,48,F,Secundaria,Occidente,1130.75,3018.56,474.0,8.0,
9462,64,F,Secundaria,Centro,795.75,1867.16,488.0,8.0,963.0
9463,48,M,Primaria,Sur,1042.28,1016.94,490.0,7.0,3585.96
9464,64,F,Secundaria,Norte,,2021.56,529.0,,4477.03
9465,57,M,Tecnico,Centro,1688.4,,,6.0,5268.61
9466,65,M,Secundaria,Norte,2685.3,5078.49,692.0,8.0,9466.83
9467,68,F,Secundaria,Centro,995.6,1691.85,541.0,4.0,3300.01
9468,60,M,Tecnico,Norte,2255.24,,581.0,8.0,6186.12
9469,51,F,Universitario,Occidente,2964.14,6273.36,642.0,10.0,9032.64
9470,72,M,Universitario,Sur,3191.28,4678.43,676.0,6.0,9649.26
9471,41,F,Universitario,Oriente,3277.83,,625.0,8.0,13037.18
9472,66,F,Tecnico,Centro,806.36,1615.82,522.0,10.0,2607.55
9473,43,M,Secundaria,Occidente,1974.42,4924.62,539.0,9.0,4856.93
9474,33,F,Universitario,Occidente,2348.25,4200.66,637.0,6.0,6432.6
9475,74,F,Secundaria,Centro,1169.9,4098.68,561.0,7.0,1065.26
9476,64,F,Primaria,Centro,,4239.8,652.0,3.0,
9477,30,F,Secundaria,Sur,,4004.07,666.0,7.0,7094.26
9478,32,F,Secundaria,Norte,,2491.31,443.0,9.0,3928.64
9479,44,M,Tecnico,Occidente,1459.41,3254.5,535.0,12.0,5190.8
9480,21,M,Tecnico,Centro,2806.9,4359.69,564.0,8.0,8919.1
9481,33,M,Primaria,Centro,1163.34,936.18,526.0,6.0,3646.92
9482,47,F,Universitario,Oriente,1352.84,1763.9,524.0,10.0,3370.53
9483,61,F,Tecnico,Centro,4120.68,7223.42,785.0,7.0,18255.72
9484,47,F,Secundaria,Norte,,2327.13,578.0,9.0,5611.32
9485,53,F,Universitario,Norte,2487.49,4562.14,648.0,6.0,10826.73
9486,20,F,Primaria,Sur,1412.37,3120.69,584.0,12.0,4803.74
9487,39,M,Universitario,Norte,1638.73,2861.88,534.0,6.0,5632.45
9488,66,M,Secundaria,Oriente,2817.8,3478.7,662.0,7.0,8439.21
9489,39,F,Tecnico,Centro,1179.24,2900.05,,10.0,1858.78
9490,67,M,Universitario,Sur,2807.79,5983.5,612.0,10.0,9644.38
9491,74,F,Secundaria,Centro,,2525.67,,6.0,3863.2
9492,67,M,Primaria,Norte,2034.91,3436.84,665.0,3.0,6181.74
9493,72,M,Primaria,Sur,1642.17,3158.73,648.0,4.0,5750.05
9494,66,F,Secundaria,Norte,1451.15,3541.94,542.0,6.0,1538.94
9495,29,M,Universitario,Oriente,1164.34,1205.2,539.0,11.0,3095.91
9496,72,F,Secundaria,Norte,1884.38,2897.1,582.0,4.0,4433.09
9497,38,M,Secundaria,Sur,1589.71,2355.05,532.0,10.0,4735.58
9498,73,F,Universitario,Sur,1272.38,1392.34,632.0,9.0,1624.48
9499,21,F,Primaria,,,4406.76,,2.0,5624.35
9500,48,F,Universitario,Occidente,3268.41,5983.67,644.0,8.0,9486.84
9501,61,F,Secundaria,Centro,1603.21,1982.49,611.0,7.0,4410.86
9502,48,M,Primaria,Occidente,971.36,646.5,417.0,4.0,1907.96
9503,75,M,Primaria,Norte,2372.28,4942.81,,9.0,7282.27
9504,40,M,Postgrado,Centro,7479.07,14377.45,719.0,2.0,26924.59
9505,71,F,Secundaria,Norte,961.59,2495.06,,5.0,3372.37
9506,70,F,Secundaria,Sur,,6032.9,657.0,7.0,8512.16
9507,37,M,Tecnico,Sur,2162.24,3540.29,600.0,8.0,7735.0
9508,32,F,Tecnico,Centro,1342.02,1387.62,518.0,13.0,3433.02
9509,40,M,Secundaria,Oriente,1359.13,4502.82,506.0,7.0,3030.23
9510,45,M,Universitario,Occidente,,,592.0,9.0,7286.7
9511,33,F,Secundaria,Oriente,2365.24,4767.57,585.0,9.0,
9512,54,M,Primaria,Centro,,1140.31,546.0,9.0,2692.29
9513,38,M,Tecnico,Centro,783.92,2268.5,481.0,10.0,2579.43
9514,32,F,Primaria,Centro,1069.38,902.29,545.0,11.0,3721.75
9515,34,F,Postgrado,Norte,4953.69,10966.51,623.0,13.0,12836.79
9516,67,M,Primaria,Centro,2149.5,4179.94,674.0,5.0,8882.64
9517,54,F,Universitario,Centro,2042.51,2600.74,604.0,9.0,7683.43
9518,30,F,Secundaria,Occidente,1815.89,1567.71,558.0,11.0,
9519,36,M,Universitario,Oriente,4082.44,7290.72,637.0,14.0,10708.83
9520,47,F,Primaria,Occidente,1627.18,3809.04,540.0,7.0,3243.74
9521,62,M,Postgrado,Occidente,8694.2,15280.04,812.0,9.0,34042.05
9522,35,M,Primaria,Sur,2216.56,5024.3,598.0,6.0,7786.76
9523,31,M,Universitario,Norte,1935.47,2671.11,,4.0,5366.54
9524,53,F,Secundaria,Oriente,1466.41,3249.71,507.0,4.0,5819.76
9525,53,M,Secundaria,Norte,3291.65,5702.38,688.0,8.0,12744.52
9526,37,M,Secundaria,Norte,877.25,2160.68,,16.0,1307.98
9527,69,M,Universitario,Norte,2453.37,3758.27,628.0,7.0,8405.68
9528,36,M,Secundaria,Norte,3492.06,5822.74,634.0,3.0,9616.9
9529,62,F,Universitario,Oriente,6226.11,10101.21,776.0,7.0,25076.95
9530,61,M,Secundaria,Occidente,1777.82,4133.91,585.0,15.0,4017.58
9531,24,F,Postgrado,Centro,1504.57,2315.38,567.0,3.0,1975.74
9532,74,F,Tecnico,Norte,1630.52,2546.36,550.0,11.0,3847.8
9533,61,F,Primaria,Centro,,2695.94,587.0,8.0,3173.62
9534,70,M,Secundaria,Sur,,2431.77,525.0,9.0,4266.73
9535,21,M,Primaria,Centro,3306.73,4155.8,656.0,7.0,12289.53
9536,51,M,Secundaria,Occidente,1374.18,1449.51,550.0,6.0,5761.15
9537,19,M,Secundaria,Norte,2607.02,5776.61,613.0,8.0,8878.26
9538,22,M,Universitario,Occidente,2185.11,4118.05,606.0,8.0,7676.82
9539,72,F,Universitario,Norte,2925.68,4782.23,630.0,10.0,9279.74
9540,27,M,Primaria,Centro,,2802.18,481.0,8.0,1188.81
9541,49,M,Tecnico,Centro,1417.53,2715.25,,5.0,6055.39
9542,59,M,Secundaria,Sur,1295.35,3413.46,571.0,1.0,3525.16
9543,58,M,Secundaria,Norte,2122.37,,584.0,5.0,8266.92
9544,30,F,Primaria,Occidente,1065.93,1279.63,546.0,7.0,3866.56
9545,56,M,Universitario,Norte,2024.48,2535.85,613.0,9.0,5697.56
9546,22,F,Postgrado,Sur,4181.1,8394.63,694.0,6.0,15189.89
9547,75,F,Secundaria,Norte,,6582.37,625.0,5.0,9941.4
9548,27,F,Secundaria,Centro,3150.76,6231.01,678.0,,13385.5
9549,27,M,Secundaria,Norte,930.9,885.75,469.0,10.0,500.0
9550,55,F,Universitario,,1736.56,1981.58,,7.0,3368.23
9551,44,M,Primaria,Norte,2161.25,4609.11,,8.0,7524.55
9552,68,F,Tecnico,Centro,1516.04,2925.25,591.0,4.0,4077.95
9553,38,M,Universitario,Centro,2141.35,3119.58,579.0,9.0,6905.47
9554,25,M,Secundaria,Sur,790.94,,,8.0,1754.25
9555,18,F,Tecnico,Norte,2370.0,5762.01,546.0,4.0,
9556,45,F,Primaria,Oriente,1191.78,1866.77,516.0,9.0,
9557,66,M,Universitario,Centro,4056.11,7233.65,766.0,8.0,15880.3
9558,56,M,Secundaria,Centro,2215.06,4741.17,574.0,4.0,6618.97
9559,31,F,Postgrado,Centro,5187.89,10329.02,,8.0,17594.81
9560,38,M,Universitario,Centro,3847.02,6970.08,671.0,5.0,13793.56
9561,47,M,Universitario,Centro,2037.96,2259.1,650.0,5.0,6027.98
9562,38,F,Secundaria,Centro,,3514.73,479.0,7.0,1475.61
9563,66,F,Universitario,Norte,2757.75,4441.36,633.0,8.0,5858.66
9564,26,F,Primaria,Oriente,,2533.29,554.0,7.0,2531.0
9565,34,F,Secundaria,Norte,2012.77,4534.01,621.0,7.0,6852.37
9566,22,M,Primaria,Norte,937.22,2238.58,,12.0,4321.67
9567,75,F,Tecnico,Sur,2210.8,4064.44,598.0,10.0,6966.65
9568,74,M,Universitario,Centro,,3515.11,613.0,6.0,6280.68
9569,48,M,Postgrado,Centro,,6146.24,722.0,5.0,11701.77
9570,69,F,Tecnico,Sur,2237.77,4235.1,590.0,7.0,5482.96
9571,57,M,Universitario,Centro,1455.22,1766.9,586.0,9.0,4574.75
9572,55,F,Universitario,Centro,2888.72,5875.61,674.0,7.0,8765.22
9573,60,M,Universitario,Norte,4596.79,9020.09,695.0,5.0,16628.17
9574,36,M,Secundaria,Centro,2396.78,4264.26,563.0,8.0,5622.7
9575,53,F,Primaria,Occidente,,740.76,,9.0,500.0
9576,67,M,Secundaria,Centro,891.79,208.43,556.0,8.0,
9577,50,M,Tecnico,Sur,2317.78,3517.13,673.0,2.0,
9578,30,M,Tecnico,Sur,1883.17,2828.99,593.0,5.0,7323.29
9579,31,M,Postgrado,Oriente,3017.57,5485.88,740.0,16.0,10734.69
9580,73,M,Universitario,Oriente,831.02,787.07,,11.0,1645.41
9581,50,F,Secundaria,Norte,960.69,2439.91,445.0,5.0,
9582,46,M,Primaria,Centro,2163.44,5035.8,544.0,4.0,
9583,60,F,Secundaria,Occidente,,3478.43,536.0,7.0,4581.09
9584,66,M,Primaria,Sur,3076.15,4453.29,672.0,9.0,12009.63
9585,53,M,Secundaria,Norte,2266.05,2281.29,591.0,8.0,4967.51
9586,75,M,Universitario,Centro,2967.17,5386.15,628.0,11.0,8856.76
9587,61,M,Secundaria,Centro,768.97,1065.82,470.0,11.0,1072.34
9588,27,M,Tecnico,Occidente,2032.73,2835.05,660.0,4.0,5652.9
9589,48,M,Primaria,Sur,1166.77,1873.33,594.0,6.0,2953.39
9590,23,M,Secundaria,Sur,870.34,3523.28,,3.0,2157.75
9591,74,M,Universitario,Centro,4576.43,9690.59,741.0,7.0,18150.27
9592,18,F,Universitario,Norte,2352.63,5647.92,639.0,5.0,8521.06
9593,24,F,Primaria,Norte,,2155.25,553.0,4.0,4665.31
9594,75,M,Universitario,Centro,1762.75,2937.61,538.0,2.0,6356.25
9595,44,F,Secundaria,Norte,1773.53,3976.39,598.0,,5395.8
9596,38,F,Tecnico,Norte,1661.76,3034.63,,5.0,2889.33
9597,45,M,Primaria,Centro,3374.31,6545.53,634.0,6.0,10188.98
9598,33,F,Tecnico,Oriente,1380.31,1475.0,557.0,6.0,5876.71
9599,73,F,Primaria,Norte,,2026.98,566.0,5.0,3325.05
9600,63,M,Tecnico,Centro,,2590.52,618.0,5.0,7861.22
9601,40,F,Tecnico,Oriente,1619.56,1028.78,549.0,8.0,4229.53
9602,69,F,Secundaria,Centro,,2860.7,570.0,8.0,2691.66
9603,37,M,Universitario,Centro,4979.19,9724.08,731.0,7.0,18427.06
9604,55,M,Primaria,Occidente,,1730.28,464.0,14.0,2336.63
9605,71,F,Universitario,Sur,2671.53,4666.05,630.0,3.0,9166.06
9606,42,F,Secundaria,Oriente,1132.89,351.77,,9.0,
9607,45,M,Tecnico,Centro,,1122.07,514.0,6.0,5022.58
9608,22,M,Tecnico,Occidente,1626.27,2699.28,599.0,6.0,2210.56
9609,73,F,Primaria,Norte,1280.27,2027.81,544.0,8.0,1899.03
9610,38,M,Secundaria,Occidente,3317.88,5926.57,635.0,,10330.16
9611,35,F,Tecnico,Occidente,,3965.76,543.0,3.0,2322.17
9612,64,M,Universitario,Sur,2241.73,4148.75,633.0,8.0,9024.84
9613,23,M,Postgrado,Sur,1375.8,3550.29,495.0,8.0,3624.44
9614,74,M,Primaria,Oriente,1566.88,2243.82,583.0,9.0,2120.94
9615,46,M,Secundaria,,1598.16,1081.45,585.0,8.0,991.55
9616,36,M,Tecnico,Sur,2326.3,5047.09,678.0,4.0,8434.01
9617,50,F,Tecnico,Occidente,2039.49,4733.22,612.0,6.0,6393.92
9618,18,F,Postgrado,Norte,1391.89,3676.19,476.0,8.0,3094.98
9619,62,M,Primaria,Occidente,2725.46,4150.95,664.0,7.0,9409.59
9620,20,F,Secundaria,Oriente,,2493.95,568.0,3.0,5142.15
9621,59,M,Tecnico,Oriente,2199.76,3514.76,613.0,6.0,
9622,38,M,Secundaria,Norte,3288.0,6324.99,703.0,6.0,11779.94
9623,52,M,Universitario,Norte,1965.99,2781.9,609.0,7.0,4312.23
9624,58,M,Primaria,Occidente,,1457.99,,7.0,2053.57
9625,57,F,Secundaria,Norte,947.11,2437.73,467.0,,5196.93
9626,20,F,Tecnico,Sur,1697.8,3622.68,579.0,11.0,2684.19
9627,42,M,Secundaria,Oriente,1425.97,1765.26,525.0,10.0,5569.02
9628,62,F,Primaria,Centro,2594.6,5440.57,,8.0,9132.59
9629,55,M,Postgrado,Sur,4036.56,7321.61,669.0,6.0,12181.56
9630,62,M,Universitario,Norte,1297.35,1874.25,,6.0,
9631,72,M,Universitario,Centro,1872.23,4191.59,577.0,4.0,4978.07
9632,37,F,Postgrado,Centro,2501.53,4555.98,613.0,9.0,6835.43
9633,69,M,Secundaria,Sur,1402.7,3656.66,522.0,8.0,5763.05
9634,61,F,Primaria,Occidente,,2481.1,552.0,10.0,1171.54
9635,62,M,Primaria,Norte,721.62,1849.99,465.0,8.0,3523.7
9636,51,M,Universitario,Centro,2613.93,4673.16,614.0,7.0,8679.47
9637,38,F,Universitario,Centro,,2348.79,558.0,4.0,6637.76
9638,73,M,Tecnico,Centro,,767.67,569.0,6.0,3086.25
9639,72,F,Universitario,Centro,5235.84,11491.59,694.0,12.0,18770.21
9640,65,F,Tecnico,,1829.46,3719.71,,6.0,5124.65
9641,40,F,Primaria,Occidente,2928.88,6330.51,669.0,5.0,12245.77
9642,23,M,Primaria,Norte,1918.94,,531.0,3.0,2436.97
9643,68,M,Primaria,Oriente,1025.81,1763.68,,12.0,500.0
9644,70,F,Secundaria,Sur,3635.07,6618.3,685.0,4.0,13003.66
9645,30,F,Secundaria,Occidente,2410.16,4519.72,608.0,8.0,7868.58
9646,66,F,Universitario,Norte,1939.89,3527.85,609.0,8.0,6266.26
9647,40,M,Secundaria,Oriente,1297.57,3642.02,,7.0,528.2
9648,26,M,Universitario,Occidente,2660.56,5480.91,655.0,7.0,8296.41
9649,34,F,Secundaria,Occidente,1341.07,2730.93,490.0,12.0,1252.18
9650,19,M,Postgrado,Sur,5014.12,9713.84,717.0,8.0,19038.07
9651,36,M,Universitario,Centro,2831.87,5872.08,634.0,7.0,11779.12
9652,36,M,Postgrado,Sur,5232.19,9701.41,711.0,3.0,20115.57
9653,73,M,Secundaria,Centro,2118.58,4302.23,621.0,8.0,5846.67
9654,24,F,Primaria,Centro,853.11,2131.72,,5.0,
9655,71,F,Secundaria,Centro,767.29,1940.61,462.0,,1798.9
9656,59,M,Primaria,Centro,893.74,1598.48,528.0,6.0,848.28
9657,59,M,Secundaria,Centro,4013.9,7877.51,651.0,10.0,9467.68
9658,37,F,Secundaria,Norte,2309.78,3311.18,614.0,12.0,6243.5
9659,26,M,Secundaria,Centro,,2887.73,555.0,10.0,4084.99
9660,34,F,Postgrado,Centro,6074.82,10940.76,732.0,6.0,
9661,44,F,Secundaria,Norte,1529.53,3355.53,455.0,15.0,2692.12
9662,64,F,Postgrado,Oriente,3626.23,5976.98,735.0,7.0,15171.46
9663,19,F,Secundaria,Sur,1703.37,2637.13,523.0,8.0,7567.19
9664,53,M,Secundaria,Oriente,1274.67,1631.21,587.0,6.0,4047.5
9665,36,F,Tecnico,Norte,1193.13,2665.42,479.0,10.0,833.79
9666,34,M,Universitario,Oriente,2877.65,3820.34,653.0,10.0,12011.67
9667,22,M,Universitario,Occidente,2328.92,,587.0,5.0,8685.3
9668,56,M,Universitario,Centro,2217.8,2385.49,575.0,10.0,8921.15
9669,35,M,Secundaria,Centro,1883.96,2842.01,685.0,7.0,7056.65
9670,70,M,Primaria,Sur,1069.32,1951.75,504.0,6.0,500.0
9671,71,M,Primaria,Sur,1810.17,4222.28,527.0,11.0,5125.51
